chebi_id	wikidata_id
CHEBI:16181	Q27098419
CHEBI:16182	Q15633241
CHEBI:16183	Q37129
CHEBI:16184	Q27098421
CHEBI:16187	Q27098422
CHEBI:16188	Q161666
CHEBI:16189	Q172290
CHEBI:16190	Q27098579
CHEBI:16192	Q1936221
CHEBI:16193	Q27098580
CHEBI:16196	Q207688
CHEBI:16197	Q38133997
CHEBI:16199	Q48318
CHEBI:16200	Q27098581
CHEBI:16204	Q899008
CHEBI:16205	Q27093908
CHEBI:16206	Q27098583
CHEBI:16207	Q2815988
CHEBI:16208	Q4634163
CHEBI:16209	Q27098584
CHEBI:16210	Q27098585
CHEBI:16211	Q27098586
CHEBI:16213	Q27098587
CHEBI:16214	Q5289051
CHEBI:16215	Q27098588
CHEBI:16216	Q27098589
CHEBI:16217	Q114174
CHEBI:16218	Q27098590
CHEBI:16219	Q1143105
CHEBI:16220	Q358968
CHEBI:16221	Q19970447
CHEBI:16222	Q27098591
CHEBI:16223	Q27098592
CHEBI:16224	Q27101804
CHEBI:16225	Q27101805
CHEBI:16226	Q2398745
CHEBI:16227	Q210385
CHEBI:16229	Q21099646
CHEBI:16230	Q27101808
CHEBI:16231	Q27101809
CHEBI:16233	Q15410880
CHEBI:16234	Q199877
CHEBI:16235	Q169313
CHEBI:16236	Q153
CHEBI:16237	Q27101810
CHEBI:16238	Q28746
CHEBI:16239	Q27101811
CHEBI:16240	Q171877
CHEBI:16241	Q27101812
CHEBI:16243	Q409478
CHEBI:16244	Q27073962
CHEBI:16246	Q27101813
CHEBI:16247	Q186915
CHEBI:16251	Q27101814
CHEBI:16252	Q4641544
CHEBI:16253	Q27101815
CHEBI:16254	Q27101816
CHEBI:16255	Q27101817
CHEBI:16256	Q2823209
CHEBI:16257	Q3604489
CHEBI:16259	Q27101819
CHEBI:16260	Q18907378
CHEBI:16261	Q408510
CHEBI:16264	Q27094332
CHEBI:16264	Q312208
CHEBI:16265	Q4602542
CHEBI:16266	Q27101821
CHEBI:16267	Q27101822
CHEBI:16268	Q417316
CHEBI:16269	Q310473
CHEBI:16270	Q27101823
CHEBI:16271	Q27101824
CHEBI:16273	Q27101825
CHEBI:16274	Q27101826
CHEBI:16275	Q27101827
CHEBI:16278	Q27101828
CHEBI:16279	Q27101829
CHEBI:16281	Q27101830
CHEBI:16282	Q27101831
CHEBI:16283	Q408626
CHEBI:16284	Q201090
CHEBI:16285	Q421171
CHEBI:16286	Q27101832
CHEBI:16287	Q27101833
CHEBI:16288	Q27101834
CHEBI:16290	Q27101835
CHEBI:16291	Q33608125
CHEBI:16292	Q27101836
CHEBI:16294	Q410278
CHEBI:16296	Q27077125
CHEBI:16296	Q7848803
CHEBI:16298	Q27101838
CHEBI:16299	Q27101839
CHEBI:16300	Q18213356
CHEBI:16301	Q213788
CHEBI:16302	Q27070756
CHEBI:16303	Q17097143
CHEBI:16304	Q27101840
CHEBI:16305	Q2031298
CHEBI:16308	Q27101841
CHEBI:16308	Q27225216
CHEBI:16309	Q27101843
CHEBI:16310	Q3209146
CHEBI:16311	Q424680
CHEBI:16312	Q27101844
CHEBI:16313	Q20035962
CHEBI:16314	Q27101845
CHEBI:16315	Q4925101
CHEBI:16316	Q27101846
CHEBI:16317	Q27101847
CHEBI:16317	Q27124897
CHEBI:16318	Q230010
CHEBI:16319	Q27101848
CHEBI:16320	Q27101849
CHEBI:16321	Q27101850
CHEBI:16322	Q27101851
CHEBI:16323	Q27101852
CHEBI:16324	Q27101853
CHEBI:16325	Q3323035
CHEBI:16327	Q27101856
CHEBI:16327	Q27124903
CHEBI:16329	Q27101857
CHEBI:16330	Q411054
CHEBI:16331	Q27101858
CHEBI:16332	Q27094888
CHEBI:16335	Q190012
CHEBI:16336	Q337231
CHEBI:16337	Q38134095
CHEBI:16337	Q973390
CHEBI:16338	Q27101859
CHEBI:16342	Q27101861
CHEBI:16343	Q7181429
CHEBI:16344	Q2740979
CHEBI:16345	Q2823252
CHEBI:16346	Q26841260
CHEBI:16347	Q20735709
CHEBI:16348	Q223104
CHEBI:16349	Q408641
CHEBI:16351	Q27101862
CHEBI:16352	Q27101863
CHEBI:16353	Q891772
CHEBI:16354	Q27101864
CHEBI:16355	Q27101865
CHEBI:16356	Q422511
CHEBI:16357	Q27101866
CHEBI:16358	Q27101867
CHEBI:16358	Q6609212
CHEBI:16359	Q287415
CHEBI:16363	Q413166
CHEBI:16364	Q27101869
CHEBI:16365	Q27095480
CHEBI:16366	Q1073242
CHEBI:16368	Q4641539
CHEBI:16369	Q27101870
CHEBI:16370	Q5276442
CHEBI:16372	Q27101873
CHEBI:16373	Q27101874
CHEBI:16374	Q7936967
CHEBI:16375	Q16633812
CHEBI:16377	Q27101876
CHEBI:16378	Q27101878
CHEBI:16379	Q27101879
CHEBI:16380	Q15427936
CHEBI:16382	Q407654
CHEBI:16383	Q27095161
CHEBI:16384	Q6992128
CHEBI:16385	Q727732
CHEBI:16387	Q27101882
CHEBI:16388	Q10395570
CHEBI:16389	Q2981798
CHEBI:16390	Q27101883
CHEBI:16390	Q27108903
CHEBI:16392	Q27101884
CHEBI:16393	Q46298
CHEBI:16394	Q27101885
CHEBI:16395	Q27101886
CHEBI:16397	Q283917
CHEBI:16398	Q44073885
CHEBI:16399	Q409824
CHEBI:16400	Q3036428
CHEBI:16404	Q27101888
CHEBI:16404	Q27124923
CHEBI:16405	Q27101889
CHEBI:16408	Q15427932
CHEBI:16409	Q27101890
CHEBI:16410	Q2541149
CHEBI:16411	Q411208
CHEBI:16412	Q421804
CHEBI:16413	Q209328
CHEBI:16414	Q483752
CHEBI:16415	Q390706
CHEBI:16418	Q27101892
CHEBI:16419	Q27101893
CHEBI:16421	Q27101894
CHEBI:16422	Q411064
CHEBI:16423	Q2823249
CHEBI:16424	Q424998
CHEBI:16425	Q27101896
CHEBI:16426	Q27101897
CHEBI:16427	Q27101898
CHEBI:16428	Q27101899
CHEBI:16428	Q27124929
CHEBI:16430	Q27101900
CHEBI:16431	Q27101901
CHEBI:16432	Q27101902
CHEBI:16433	Q414116
CHEBI:16434	Q27101903
CHEBI:16435	Q27101904
CHEBI:16436	Q27095112
CHEBI:16436	Q28529682
CHEBI:16437	Q27101905
CHEBI:16439	Q27101906
CHEBI:16440	Q15298280
CHEBI:16441	Q425157
CHEBI:16444	Q27101908
CHEBI:16445	Q27101909
CHEBI:16446	Q27101910
CHEBI:16449	Q27101911
CHEBI:16450	Q419140
CHEBI:16452	Q27101912
CHEBI:16453	Q27101913
CHEBI:16454	Q27101914
CHEBI:16455	Q27101915
CHEBI:16457	Q3817447
CHEBI:16458	Q7839869
CHEBI:16459	Q6071464
CHEBI:16460	Q73350245
CHEBI:16461	Q27101919
CHEBI:16463	Q27101920
CHEBI:16464	Q411687
CHEBI:16466	Q27101923
CHEBI:16467	Q173670
CHEBI:16468	Q27101924
CHEBI:16469	Q422416
CHEBI:16470	Q5572526
CHEBI:16471	Q27101926
CHEBI:16472	Q209460
CHEBI:16473	Q27101928
CHEBI:16474	Q26841327
CHEBI:16475	Q27101929
CHEBI:16477	Q27101930
CHEBI:16479	Q27101931
CHEBI:16480	Q207843
CHEBI:16481	Q27101932
CHEBI:16482	Q179724
CHEBI:16483	Q27101935
CHEBI:16485	Q3597767
CHEBI:16486	Q416065
CHEBI:16487	Q27101936
CHEBI:16488	Q209275
CHEBI:16489	Q17189420
CHEBI:16490	Q27101938
CHEBI:16493	Q2708025
CHEBI:16494	Q312229
CHEBI:16495	Q27101939
CHEBI:16496	Q28529721
CHEBI:16497	Q424586
CHEBI:16500	Q3381501
CHEBI:16501	Q27101941
CHEBI:16503	Q409314
CHEBI:16504	Q27101942
CHEBI:16505	Q27101945
CHEBI:16507	Q27101946
CHEBI:16508	Q27101947
CHEBI:16509	Q402719
CHEBI:16510	Q27101949
CHEBI:16511	Q27101950
CHEBI:16512	Q27101951
CHEBI:16513	Q425473
CHEBI:16514	Q2967432
CHEBI:16515	Q27101953
CHEBI:16516	Q38134329
CHEBI:16517	Q2622702
CHEBI:16518	Q38134605
CHEBI:16521	Q414996
CHEBI:16522	Q22807318
CHEBI:16523	Q27077119
CHEBI:16524	Q27101955
CHEBI:16525	Q7688892
CHEBI:16526	Q1997
CHEBI:16530	Q2823217
CHEBI:16531	Q27101957
CHEBI:16532	Q27101958
CHEBI:16533	Q27095301
CHEBI:16534	Q27101959
CHEBI:16535	Q27101960
CHEBI:16536	Q412476
CHEBI:16537	Q27101963
CHEBI:16540	Q209474
CHEBI:16542	Q27101964
CHEBI:16543	Q26690116
CHEBI:16544	Q27101965
CHEBI:16545	Q903610
CHEBI:16546	Q27101966
CHEBI:16547	Q5161074
CHEBI:16547	Q63390505
CHEBI:16548	Q423892
CHEBI:16549	Q27104907
CHEBI:16550	Q22911784
CHEBI:16551	Q421773
CHEBI:16552	Q63390516
CHEBI:16553	Q27101970
CHEBI:16554	Q3882311
CHEBI:16556	Q27076132
CHEBI:16556	Q27093474
CHEBI:16557	Q27101971
CHEBI:16558	Q27101972
CHEBI:16559	Q27101973
CHEBI:16559	Q27127061
CHEBI:16562	Q27101974
CHEBI:16563	Q7706555
CHEBI:16566	Q27088847
CHEBI:16567	Q27101976
CHEBI:16568	Q27101977
CHEBI:16570	Q27101978
CHEBI:16572	Q27101979
CHEBI:16573	Q412371
CHEBI:16576	Q27101980
CHEBI:16577	Q27101981
CHEBI:16578	Q2715091
CHEBI:16579	Q312244
CHEBI:16580	Q27101983
CHEBI:16581	Q412158
CHEBI:16582	Q27101984
CHEBI:16583	Q408916
CHEBI:16584	Q417403
CHEBI:16585	Q27101985
CHEBI:16586	Q255968
CHEBI:16587	Q423338
CHEBI:16588	Q27101986
CHEBI:16591	Q27101987
CHEBI:16591	Q409695
CHEBI:16592	Q4382087
CHEBI:16593	Q27093029
CHEBI:16594	Q27101989
CHEBI:16595	Q26998374
CHEBI:16595	Q27096381
CHEBI:16596	Q27101990
CHEBI:16597	Q27101991
CHEBI:16598	Q409592
CHEBI:16600	Q3544981
CHEBI:16602	Q407936
CHEBI:16603	Q27101992
CHEBI:16605	Q414553
CHEBI:16606	Q27101993
CHEBI:16606	Q27124986
CHEBI:16607	Q27101994
CHEBI:16608	Q27101995
CHEBI:16609	Q27101997
CHEBI:16610	Q418834
CHEBI:16613	Q27094217
CHEBI:16613	Q3772542
CHEBI:16615	Q27101999
CHEBI:16616	Q27102000
CHEBI:16618	Q28797898
CHEBI:16619	Q420449
CHEBI:16620	Q27102001
CHEBI:16621	Q27102002
CHEBI:16622	Q27102004
CHEBI:16622	Q27124993
CHEBI:16624	Q38134703
CHEBI:16625	Q417791
CHEBI:16628	Q27102005
CHEBI:16629	Q27102006
CHEBI:16630	Q61014520
CHEBI:16631	Q27102008
CHEBI:16634	Q410005
CHEBI:16635	Q38134744
CHEBI:16638	Q409554
CHEBI:16639	Q27102009
CHEBI:16641	Q27102010
CHEBI:16643	Q180341
CHEBI:16643	Q22124685
CHEBI:16645	Q2639442
CHEBI:16646	Q11358
CHEBI:16647	Q27102011
CHEBI:16650	Q27102012
CHEBI:16651	Q27102013
CHEBI:16652	Q27074499
CHEBI:16653	Q27102014
CHEBI:16654	Q27102015
CHEBI:16654	Q27125001
CHEBI:16655	Q27102016
CHEBI:16656	Q421326
CHEBI:16659	Q27102017
CHEBI:16660	Q27094357
CHEBI:16664	Q411629
CHEBI:16666	Q2598317
CHEBI:16667	Q27102019
CHEBI:16668	Q3138539
CHEBI:16669	Q27102021
CHEBI:16670	Q172847
CHEBI:16671	Q27102022
CHEBI:16673	Q3408058
CHEBI:16675	Q411945
CHEBI:16680	Q307434
CHEBI:16682	Q27102024
CHEBI:16683	Q27102025
CHEBI:16684	Q26272
CHEBI:16688	Q139085
CHEBI:16689	Q27102026
CHEBI:16690	Q27102027
CHEBI:16691	Q27102028
CHEBI:16693	Q27102029
CHEBI:16694	Q27102030
CHEBI:16695	Q27074278
CHEBI:16695	Q414932
CHEBI:16696	Q21099103
CHEBI:16697	Q27102031
CHEBI:16698	Q414555
CHEBI:16699	Q27102032
CHEBI:16700	Q418392
CHEBI:16702	Q27102034
CHEBI:16703	Q3278761
CHEBI:16704	Q422573
CHEBI:16705	Q2823234
CHEBI:16706	Q27102035
CHEBI:16708	Q15277
CHEBI:16709	Q423746
CHEBI:16710	Q418860
CHEBI:16711	Q27102037
CHEBI:16712	Q27102038
CHEBI:16713	Q27102039
CHEBI:16714	Q174723
CHEBI:16715	Q27102040
CHEBI:16716	Q2270
CHEBI:16717	Q27102041
CHEBI:16717	Q27125017
CHEBI:16718	Q6122828
CHEBI:16719	Q27102042
CHEBI:16720	Q27102043
CHEBI:16723	Q27102044
CHEBI:16724	Q60998674
CHEBI:16725	Q27102045
CHEBI:16725	Q27104374
CHEBI:16726	Q3814728
CHEBI:16727	Q27102046
CHEBI:16728	Q38134889
CHEBI:16729	Q27102049
CHEBI:16730	Q27102050
CHEBI:16731	Q204036
CHEBI:16732	Q26997412
CHEBI:16733	Q1151249
CHEBI:16734	Q27102051
CHEBI:16735	Q27102052
CHEBI:16737	Q28529684
CHEBI:16737	Q426660
CHEBI:16738	Q209205
CHEBI:16739	Q27102053
CHEBI:16741	Q16823924
CHEBI:16742	Q425536
CHEBI:16744	Q27102054
CHEBI:16746	Q3302015
CHEBI:16747	Q27102056
CHEBI:16749	Q33605680
CHEBI:16750	Q422462
CHEBI:16751	Q27102057
CHEBI:16752	Q27102058
CHEBI:16753	Q192437
CHEBI:16754	Q27102059
CHEBI:16755	Q419028
CHEBI:16758	Q27102060
CHEBI:16760	Q27102061
CHEBI:16761	Q185253
CHEBI:16762	Q38135106
CHEBI:16763	Q27102062
CHEBI:16764	Q27102063
CHEBI:16765	Q409439
CHEBI:16766	Q27102064
CHEBI:16767	Q13427547
CHEBI:16768	Q4382082
CHEBI:16769	Q27102065
CHEBI:16770	Q27102066
CHEBI:16771	Q27102067
CHEBI:16772	Q27102068
CHEBI:16773	Q27102069
CHEBI:16774	Q27102070
CHEBI:16775	Q27102071
CHEBI:16776	Q21099578
CHEBI:16777	Q27102072
CHEBI:16778	Q2858304
CHEBI:16780	Q27102073
CHEBI:16782	Q27102075
CHEBI:16783	Q27078094
CHEBI:16784	Q27102076
CHEBI:16785	Q5276482
CHEBI:16786	Q23055339
CHEBI:16787	Q27102077
CHEBI:16789	Q56219426
CHEBI:16790	Q27102078
CHEBI:16791	Q15427935
CHEBI:16792	Q27097544
CHEBI:16793	Q26841278
CHEBI:16794	Q337188
CHEBI:16795	Q27102079
CHEBI:16795	Q51955080
CHEBI:16796	Q180912
CHEBI:16797	Q27088080
CHEBI:16802	Q1091415
CHEBI:16803	Q27102080
CHEBI:16804	Q27102081
CHEBI:16805	Q27102082
CHEBI:16806	Q27102083
CHEBI:16807	Q27102084
CHEBI:16808	Q27102085
CHEBI:16809	Q27102087
CHEBI:16810	Q27102088
CHEBI:16811	Q180341
CHEBI:16812	Q27102089
CHEBI:16813	Q420367
CHEBI:16814	Q2505402
CHEBI:16815	Q27102090
CHEBI:16817	Q27102091
CHEBI:16817	Q27125050
CHEBI:16818	Q27102092
CHEBI:16820	Q27102093
CHEBI:16821	Q27102095
CHEBI:16822	Q27102096
CHEBI:16823	Q27102097
CHEBI:16824	Q27102098
CHEBI:16825	Q27102099
CHEBI:16827	Q422543
CHEBI:16828	Q181003
CHEBI:16829	Q27102100
CHEBI:16830	Q409304
CHEBI:16831	Q524670
CHEBI:16832	Q27102101
CHEBI:16833	Q15269719
CHEBI:16834	Q27102102
CHEBI:16835	Q27102103
CHEBI:16835	Q27125054
CHEBI:16836	Q656269
CHEBI:16837	Q27093118
CHEBI:16837	Q27102105
CHEBI:16838	Q71940325
CHEBI:16840	Q2714755
CHEBI:16841	Q3878510
CHEBI:16842	Q161210
CHEBI:16843	Q27102106
CHEBI:16845	Q27102107
CHEBI:16846	Q27102108
CHEBI:16848	Q412727
CHEBI:16850	Q27102109
CHEBI:16851	Q38135184
CHEBI:16852	Q11694846
CHEBI:16853	Q27102111
CHEBI:16854	Q27102112
CHEBI:16855	Q27077084
CHEBI:16856	Q116907
CHEBI:16857	Q186521
CHEBI:16858	Q27102113
CHEBI:16859	Q27102114
CHEBI:16859	Q27125061
CHEBI:16860	Q23068616
CHEBI:16861	Q27102116
CHEBI:16862	Q38135257
CHEBI:16863	Q27102117
CHEBI:16864	Q27102120
CHEBI:16865	Q210021
CHEBI:16866	Q267813
CHEBI:16867	Q27093862
CHEBI:16869	Q1076248
CHEBI:16870	Q28529699
CHEBI:16871	Q27102121
CHEBI:16872	Q27102122
CHEBI:16874	Q25106489
CHEBI:16875	Q27102123
CHEBI:16877	Q27102124
CHEBI:16878	Q27102125
CHEBI:16879	Q27102127
CHEBI:16880	Q27094808
CHEBI:16881	Q319541
CHEBI:16885	Q27102129
CHEBI:16886	Q2823202
CHEBI:16887	Q27102130
CHEBI:16889	Q23804983
CHEBI:16891	Q413552
CHEBI:16892	Q27093111
CHEBI:16893	Q27077062
CHEBI:16894	Q27093216
CHEBI:16895	Q27102131
CHEBI:16895	Q27147826
CHEBI:16897	Q2520005
CHEBI:16898	Q207722
CHEBI:16899	Q407646
CHEBI:16900	Q2964130
CHEBI:16904	Q5462806
CHEBI:16905	Q28529691
CHEBI:16907	Q4637188
CHEBI:16908	Q26987453
CHEBI:16910	Q3844407
CHEBI:16913	Q27102132
CHEBI:16914	Q193572
CHEBI:16916	Q73351241
CHEBI:16918	Q27102133
CHEBI:16919	Q223600
CHEBI:16923	Q27102134
CHEBI:16924	Q421383
CHEBI:16925	Q27102135
CHEBI:16926	Q27102136
CHEBI:16927	Q3132238
CHEBI:16929	Q27094420
CHEBI:16931	Q27102137
CHEBI:16932	Q27102138
CHEBI:16933	Q143263
CHEBI:16934	Q27075129
CHEBI:16935	Q27102139
CHEBI:16937	Q27102140
CHEBI:16938	Q245503
CHEBI:16939	Q27102141
CHEBI:16939	Q27109268
CHEBI:16941	Q27102142
CHEBI:16942	Q27102143
CHEBI:16943	Q27102144
CHEBI:16943	Q27125082
CHEBI:16944	Q27102145
CHEBI:16945	Q27102146
CHEBI:16946	Q415768
CHEBI:16947	Q55503059
CHEBI:16948	Q27102147
CHEBI:16950	Q27102148
CHEBI:16952	Q27102149
CHEBI:16953	Q27102150
CHEBI:16954	Q259075
CHEBI:16955	Q27102151
CHEBI:16957	Q19903943
CHEBI:16957	Q27102152
CHEBI:16958	Q310919
CHEBI:16959	Q27102154
CHEBI:16960	Q61416
CHEBI:16961	Q65984863
CHEBI:16962	Q423185
CHEBI:16964	Q27102155
CHEBI:16965	Q5276432
CHEBI:16966	Q44068921
CHEBI:16967	Q27102156
CHEBI:16968	Q27102157
CHEBI:16970	Q27102158
CHEBI:16971	Q903332
CHEBI:16973	Q948846
CHEBI:16974	Q27891434
CHEBI:16975	Q22082936
CHEBI:16976	Q418735
CHEBI:16977	Q218642
CHEBI:16978	Q2704310
CHEBI:16980	Q410888
CHEBI:16981	Q27102160
CHEBI:16982	Q27102161
CHEBI:16984	Q27102162
CHEBI:16985	Q27096595
CHEBI:16986	Q27102164
CHEBI:16987	Q27102165
CHEBI:16988	Q38176423
CHEBI:16989	Q27102166
CHEBI:16990	Q104219
CHEBI:16991	Q7430
CHEBI:16992	Q15732146
CHEBI:16992	Q27125096
CHEBI:16993	Q27102167
CHEBI:16995	Q184832
CHEBI:16996	Q27102169
CHEBI:16997	Q161495
CHEBI:16998	Q26841253
CHEBI:17000	Q27102170
CHEBI:17001	Q28487686
CHEBI:17001	Q28950977
CHEBI:17001	Q908292
CHEBI:17002	Q415555
CHEBI:17007	Q27102171
CHEBI:17009	Q27077785
CHEBI:17010	Q27102172
CHEBI:17011	Q27102174
CHEBI:17013	Q23905769
CHEBI:17015	Q130365
CHEBI:17016	Q27102175
CHEBI:17019	Q410215
CHEBI:17020	Q902534
CHEBI:17021	Q60573059
CHEBI:17023	Q27102177
CHEBI:17025	Q27093197
CHEBI:17026	Q26963
CHEBI:17027	Q61298
CHEBI:17028	Q27102178
CHEBI:17028	Q27125102
CHEBI:17029	Q161219
CHEBI:17030	Q586501
CHEBI:17031	Q3667037
CHEBI:17032	Q27102179
CHEBI:17032	Q27125103
CHEBI:17033	Q422964
CHEBI:17034	Q7076690
CHEBI:17036	Q27102181
CHEBI:17037	Q27102182
CHEBI:17038	Q15410975
CHEBI:17039	Q27102183
CHEBI:17040	Q27102184
CHEBI:17041	Q27102185
CHEBI:17042	Q27102186
CHEBI:17043	Q209467
CHEBI:17044	Q27102187
CHEBI:17045	Q905750
CHEBI:17047	Q5008233
CHEBI:17048	Q27102188
CHEBI:17050	Q32904835
CHEBI:17051	Q407350
CHEBI:17052	Q3604556
CHEBI:17053	Q178450
CHEBI:17053	Q27094049
CHEBI:17056	Q27102190
CHEBI:17057	Q409017
CHEBI:17058	Q27102191
CHEBI:17059	Q27102192
CHEBI:17061	Q27102193
CHEBI:17063	Q27102194
CHEBI:17064	Q419842
CHEBI:17065	Q27076941
CHEBI:17066	Q27075135
CHEBI:17068	Q27102195
CHEBI:17069	Q27102196
CHEBI:17071	Q899877
CHEBI:17072	Q27102197
CHEBI:17073	Q7915670
CHEBI:17074	Q1097932
CHEBI:17075	Q27102198
CHEBI:17076	Q192717
CHEBI:17077	Q27102199
CHEBI:17078	Q27102200
CHEBI:17079	Q27102201
CHEBI:17081	Q27102202
CHEBI:17082	Q27102203
CHEBI:17083	Q27093187
CHEBI:17084	Q209412
CHEBI:17087	Q170744
CHEBI:17089	Q187126
CHEBI:17090	Q27102206
CHEBI:17090	Q3409065
CHEBI:17092	Q27092897
CHEBI:17093	Q59811305
CHEBI:17094	Q27094687
CHEBI:17096	Q27102207
CHEBI:17097	Q410915
CHEBI:17098	Q414395
CHEBI:17099	Q27102208
CHEBI:17100	Q27102209
CHEBI:17101	Q3841952
CHEBI:17102	Q57698981
CHEBI:17104	Q27102210
CHEBI:17105	Q28487658
CHEBI:17106	Q33608751
CHEBI:17109	Q27102212
CHEBI:17109	Q27125123
CHEBI:17110	Q27102213
CHEBI:17111	Q420633
CHEBI:17113	Q421873
CHEBI:17114	Q27102214
CHEBI:17115	Q183290
CHEBI:17117	Q27102216
CHEBI:17118	Q27102217
CHEBI:17120	Q27102218
CHEBI:17121	Q27102220
CHEBI:17122	Q27102221
CHEBI:17122	Q27293654
CHEBI:17123	Q1183089
CHEBI:17125	Q27102222
CHEBI:17126	Q243309
CHEBI:17127	Q27102224
CHEBI:17127	Q30589796
CHEBI:17128	Q27102225
CHEBI:17129	Q7438285
CHEBI:17130	Q27102226
CHEBI:17131	Q27102227
CHEBI:17132	Q27102228
CHEBI:17133	Q27102229
CHEBI:17134	Q424979
CHEBI:17136	Q27102230
CHEBI:17137	Q27102231
CHEBI:17138	Q794810
CHEBI:17140	Q28529722
CHEBI:17141	Q617563
CHEBI:17142	Q27102233
CHEBI:17143	Q27102234
CHEBI:17144	Q27102235
CHEBI:17145	Q27102237
CHEBI:17146	Q27102238
CHEBI:17147	Q27102239
CHEBI:17148	Q410190
CHEBI:17150	Q2823206
CHEBI:17151	Q212093
CHEBI:17152	Q60559324
CHEBI:17153	Q422909
CHEBI:17154	Q192423
CHEBI:17156	Q27102240
CHEBI:17158	Q903881
CHEBI:17159	Q27102241
CHEBI:17160	Q4721888
CHEBI:17161	Q27102242
CHEBI:17162	Q27102243
CHEBI:17163	Q27102244
CHEBI:17164	Q283435
CHEBI:17165	Q63390514
CHEBI:17166	Q27102245
CHEBI:17167	Q27102246
CHEBI:17168	Q3218465
CHEBI:17169	Q372524
CHEBI:17170	Q408022
CHEBI:17172	Q422488
CHEBI:17173	Q40075
CHEBI:17175	Q27102248
CHEBI:17177	Q27102249
CHEBI:17179	Q27102250
CHEBI:17180	Q27102252
CHEBI:17181	Q27102253
CHEBI:17183	Q347392
CHEBI:17184	Q27102254
CHEBI:17185	Q27102255
CHEBI:17187	Q2095629
CHEBI:17188	Q73227255
CHEBI:17189	Q417831
CHEBI:17191	Q484940
CHEBI:17192	Q408345
CHEBI:17194	Q421751
CHEBI:17195	Q27102256
CHEBI:17196	Q29519883
CHEBI:17199	Q27102257
CHEBI:17200	Q277638
CHEBI:17201	Q665455
CHEBI:17202	Q27074273
CHEBI:17203	Q20035886
CHEBI:17204	Q27102258
CHEBI:17204	Q27125153
CHEBI:17205	Q27102259
CHEBI:17206	Q27102260
CHEBI:17207	Q27102261
CHEBI:17209	Q347588
CHEBI:17210	Q27102262
CHEBI:17211	Q418125
CHEBI:17212	Q27102263
CHEBI:17213	Q27102265
CHEBI:17214	Q27102266
CHEBI:17215	Q27102267
CHEBI:17216	Q27102268
CHEBI:17217	Q27102269
CHEBI:17219	Q27102270
CHEBI:17221	Q424577
CHEBI:17222	Q27102271
CHEBI:17224	Q904431
CHEBI:17225	Q7406319
CHEBI:17226	Q7762
CHEBI:17228	Q27077930
CHEBI:17229	Q27102272
CHEBI:17230	Q192466
CHEBI:17231	Q312240
CHEBI:17232	Q2823261
CHEBI:17233	Q27102276
CHEBI:17234	Q37525
CHEBI:17236	Q16977980
CHEBI:17236	Q27102277
CHEBI:17237	Q24644559
CHEBI:17239	Q416847
CHEBI:17240	Q27102278
CHEBI:17241	Q408908
CHEBI:17242	Q57826492
CHEBI:17243	Q26841225
CHEBI:17244	Q27102280
CHEBI:17245	Q2025
CHEBI:17246	Q146339
CHEBI:17247	Q27102281
CHEBI:17248	Q27102282
CHEBI:17249	Q27102284
CHEBI:17250	Q27102285
CHEBI:17251	Q27102286
CHEBI:17252	Q175901
CHEBI:17253	Q402601
CHEBI:17254	Q15303189
CHEBI:17256	Q422457
CHEBI:17257	Q27102287
CHEBI:17258	Q188261
CHEBI:17259	Q27102288
CHEBI:17260	Q5003199
CHEBI:17261	Q4807723
CHEBI:17262	Q27102289
CHEBI:17263	Q414986
CHEBI:17265	Q27102291
CHEBI:17268	Q3331426
CHEBI:17269	Q27102292
CHEBI:17270	Q21099098
CHEBI:17271	Q27102293
CHEBI:17272	Q862450
CHEBI:17275	Q27102295
CHEBI:17275	Q27125174
CHEBI:17276	Q2268463
CHEBI:17277	Q27102297
CHEBI:17278	Q27102298
CHEBI:17279	Q27102300
CHEBI:17281	Q27102301
CHEBI:17282	Q22984456
CHEBI:17283	Q46220488
CHEBI:17284	Q3079150
CHEBI:17285	Q29743881
CHEBI:17286	Q27102304
CHEBI:17287	Q1984607
CHEBI:17289	Q60649895
CHEBI:17290	Q27075158
CHEBI:17291	Q27102306
CHEBI:17293	Q15424786
CHEBI:17294	Q19596766
CHEBI:17295	Q170545
CHEBI:17296	Q186414
CHEBI:17297	Q71143075
CHEBI:17299	Q27102308
CHEBI:17300	Q410772
CHEBI:17301	Q424636
CHEBI:17302	Q27102309
CHEBI:17303	Q81225
CHEBI:17304	Q27102310
CHEBI:17305	Q27102311
CHEBI:17305	Q27125183
CHEBI:17306	Q170002
CHEBI:17307	Q27102312
CHEBI:17308	Q27102314
CHEBI:17309	Q188154
CHEBI:17310	Q3065731
CHEBI:17311	Q28529719
CHEBI:17312	Q3869338
CHEBI:17313	Q27102315
CHEBI:17314	Q27102316
CHEBI:17316	Q27102317
CHEBI:17317	Q27108962
CHEBI:17318	Q27102318
CHEBI:17319	Q27102319
CHEBI:17321	Q704048
CHEBI:17322	Q138809
CHEBI:17323	Q7196412
CHEBI:17325	Q27102320
CHEBI:17326	Q418533
CHEBI:17327	Q415945
CHEBI:17328	Q27102321
CHEBI:17329	Q27102322
CHEBI:17331	Q27102323
CHEBI:17332	Q27102324
CHEBI:17333	Q423531
CHEBI:17334	Q12190
CHEBI:17335	Q27102325
CHEBI:17336	Q424976
CHEBI:17337	Q27102326
CHEBI:17338	Q27102327
CHEBI:17342	Q27102328
CHEBI:17343	Q3237095
